WorkerId,AssignmentId,BonusAmount,UniqueRequestToken,Reason
A1XARUPXWKL2KY,3KV0LJBBH9XWRLSA6SXTN2X3B8DMRM,11.79,1345703884,Thank you for joining our study on 2024-04-26
AQ0YWEW29GSIJ,3E4GGUZ1TF3KXDBM6Q5C7HXR99L2KW,10.8,-1398784828,Thank you for joining our study on 2024-04-26
A3PZFJZ8Q17O33,3QILPRALQC7WRYYEJK6T90RYPU18N9,12.31,-1818944906,Thank you for joining our study on 2024-04-26
A1W7I6FN183I8F,3WMINLGALIFRJIU2RSHTPG3HGD3CAD,9.8,1043981296,Thank you for joining our study on 2024-04-26
A2XHD64QUKA5Z6,3OSWBBLG1L9DKN892Y4ITUWX21SDXS,10.33,838468534,Thank you for joining our study on 2024-04-26
A4D99Y82KOLC8,3EJJQNKU9YHAZ7RZFVHGVXP70U5HRL,11.28,1236202843,Thank you for joining our study on 2024-04-26
A39VDXGL1RVURU,3SB5N7Y3OAG8ZHCP1CGJQ1CJ5Z40G1,12.79,-2129243861,Thank you for joining our study on 2024-04-26
AHPOOKYE7V04D,37XITHEIS3LJIZGJT33FK6SRL7FCRU,11.81,1707457331,Thank you for joining our study on 2024-04-26
A3AJJHOAV7WIUQ,3MRNMEIQWCIIKTRKOF1UI01AX8JDL5,11.81,-1506445638,Thank you for joining our study on 2024-04-26
A30NA0VOL79A1U,3A4NIXBJ7DBLONXX180X1QO4G1NLMB,10.83,45210479,Thank you for joining our study on 2024-04-26
A3BCKNE5CWHODZ,39K0FND3AOR4S46T4HB7SC8TJEGAML,9.76,-1427957577,Thank you for joining our study on 2024-04-26
A1P8M5BKOTAA8I,3Y9N9SS8L5N14P1VI9XUME7TYTZ3D3,1.25,-1296350465,Thank you for joining our study on 2024-04-26
A16J2CW30USNJI,3Z7EFSHGNGQ3FV2V22979OEFHYDCXI,12.32,-835943152,Thank you for joining our study on 2024-04-26
A26UIS59SY4NM6,3RANCT1ZVMTSOMGUJX2PEX9T5WFBU3,10.33,162289127,Thank you for joining our study on 2024-04-26
A1O7WUQDKPZGH4,37ZHEEHM63YLNG0LRWU8MMXXE9973B,12.29,-1396275289,Thank you for joining our study on 2024-04-26
A1FL6UMT7502JU,3WETL7AQW0K60CM233FBO2J2WEN35Y,12.32,1483669415,Thank you for joining our study on 2024-04-26
AEOFJWOEXF94U,3TVRFO09GRRWIZW1FF26C742JBKLXG,11.8,-668843666,Thank you for joining our study on 2024-04-26
A10249252O9I20MRSOBVF,3OS46CRSLMBMVPOZSWVMZ3PK8HIV6T,9.8,30694572,Thank you for joining our study on 2024-04-26
A19ZWBQT8A3LIR,3I02618YA7IUSGH422KQ9HEIPZHPUQ,9.77,1153771466,Thank you for joining our study on 2024-04-26
A1Z1O6MMOB3UWW,3V5Q80FXI43E1F3FLKDDQVGP1B7238,11.3,-29407645,Thank you for joining our study on 2024-04-26
AU3NJ6CG34UP,3AMW0RGHOKEHXQXV5184VMMOIX8PN7,11.81,443294299,Thank you for joining our study on 2024-04-26
A2QKDOODA6RWV1,3RRCEFRB7TOT7OMF4RB71TBZ9IDB43,10.8,285858976,Thank you for joining our study on 2024-04-26
A3W1CKM4PBLRC0,3WR9XG3T6AN65CJPRAZRWRP3QTE474,10.33,1659104480,Thank you for joining our study on 2024-04-26
A3DS9DP2JE8I4Z,3IHR8NYAMEDVBINPNWT8WDGOQHA4PP,12.32,-1358622656,Thank you for joining our study on 2024-04-26
A2JZQHB8N6LS7T,3M0BCWMB8285GQ5ZEXHQWLUQU5IBWK,10.81,579996986,Thank you for joining our study on 2024-04-26
ACJNWSBIVI46H,33OOO72IVOXWYETBXS8AKLT98ZWTCL,9.79,351290410,Thank you for joining our study on 2024-04-26
A1SCU62ZYI6HWW,3EQHHY4HQZ47UOYQYIMV7W8AQG8G5H,1,-1194665749,Thank you for joining our study on 2024-04-26
A17TKHT8FEVH0R,3UNH76FOCZH5OM4WKNPNVYQ0GZGMYM,10.32,101603841,Thank you for joining our study on 2024-04-26
A2R75YFKVALBXE,3OONKJ5DKJVXBHWXNBQGFRH4QQEBOC,11.31,-708719827,Thank you for joining our study on 2024-04-26
AFRKVRPZ2RHY8,3CN4LGXD540PKWFQEJPR9490U0K4YI,10.79,-350918685,Thank you for joining our study on 2024-04-26
A1N1ULK71RHVMM,39U1BHVTDS38LEXS4ZX9RIPF1ZWT3P,9.78,1937335717,Thank you for joining our study on 2024-04-26
A24LUXW1DB1QI5,3QAVNHZ3ETGKMMO845ASSZT4DMKALX,9.78,-1804919184,Thank you for joining our study on 2024-04-26
A36QBKROJ4J9EJ,3EFE17QCRJHM0MRCUKHLL7U3JDPSHG,9.77,384008721,Thank you for joining our study on 2024-04-26
A2OROMUVBD1NVC,3NG53N1RL2VWUJARZZJLDPWTS4FP8S,1,1124359359,Thank you for joining our study on 2024-04-26
AI01TBF4CXKXI,3C8HJ7UOPE65TCE1G9R695Z2M95ZM7,10.81,-436062238,Thank you for joining our study on 2024-04-26
AJNQ2PBD07FKE,3VAR3R6G1WDE9JYQKZ66OPR3KJ28OJ,11.81,-1393901491,Thank you for joining our study on 2024-04-26
A25N0K40JAZTN1,3VJ40NV2QPZX73QENXH1FLNQUSGOT5,11.32,-725716587,Thank you for joining our study on 2024-04-26
A33Z442WJQ8ADC,3PWWM24LHZA02C9LX189HCO0FEU82X,1,1445586925,Thank you for joining our study on 2024-04-26
AYXN53TNFG71P,3P529IW9K5XFID5GFLWK604V7DVFLW,11.31,-1080769105,Thank you for joining our study on 2024-04-26
A1VJKHO9V2TVFJ,3CP1TO84P0DHFUQJZ3165SE9C8Q25P,1,-441496403,Thank you for joining our study on 2024-04-26
A16K7X677N4WN6,3ZSY5X72N4NKRODMJ8C6F6M85WNROC,9.79,-2070019191,Thank you for joining our study on 2024-04-26
A2880Y23V0UITQ,34YB12FSQ5052VJWQH3HOYJW8NFGM8,1,-141055226,Thank you for joining our study on 2024-04-26
A11ZL8DT13UGRN,3BEFOD78WD5PQFQCVG1GF9MTIJS4MX,9.79,970811749,Thank you for joining our study on 2024-04-26
A3NKNOE5HIXXL,3LRKMWOKBCTFM8A86R8MUWL4IQFZ2H,9.78,-809817813,Thank you for joining our study on 2024-04-26
A1A1V4DBA77CX7,33SA9F9TR463NTHJOOJGXT0B07MEWR,1,-451186819,Thank you for joining our study on 2024-04-26
A3O09OMETLLGPI,3RWE2M8QWOME99TBOGTEGLLGA0WN0K,1,-1742801299,Thank you for joining our study on 2024-04-26
A18E16UFE351U6,3LBXNTKX0Y71HXVSQIZG7YD7EGGX91,11.31,-1572931426,Thank you for joining our study on 2024-04-26
A2FUF8Z8WCFAR2,338JKRMM2DBI0Q5IDKVU070XW7IHA8,9.81,-367021001,Thank you for joining our study on 2024-04-26
A324FQ64NCN2YS,3LUY3GC636CSU558PURFZP0YKIB7PO,1,-107519632,Thank you for joining our study on 2024-04-26
A2M9JNCHRKMCC4,3G5F9DBFOW92SE8GOFMQWUEAJU8HVQ,9.77,262089286,Thank you for joining our study on 2024-04-26
AVD6HMIO1HLFI,3PJ71Z61RBETRWAZJPE9CP96DCU914,1,-984136698,Thank you for joining our study on 2024-04-26
ALZCIZPZ5W444,3N2BF7Y2VX6J2RE7ANLZ9YVXNODMH0,10.32,1864685027,Thank you for joining our study on 2024-04-26
A15VI0QFR2YO50,308Q0PEVBFP4R26XRWZF4OQSSDDI99,1,993728350,Thank you for joining our study on 2024-04-26
A5T9IFDZ3W4T6,3MRNMEIQWCIIKTRKOF1UI01A19KDLC,9.78,-863214138,Thank you for joining our study on 2024-04-26
A2H1QUGX0SOUMH,3KIBXJ1WDC6Y4K0RTO39EU0UERXKOU,1,-666175597,Thank you for joining our study on 2024-04-26
A3HL2LL0LEPZT8,3PWWM24LHZA02C9LX189HCO0H9282X,10.81,902258459,Thank you for joining our study on 2024-04-26
A1PLQGQ95NICAF,33CID5710B5K21PNVQVI5RFY8AAL3R,11.81,526283842,Thank you for joining our study on 2024-04-26
APRZ7BR8C0ZMQ,3YW4XOSQKXXRBOY2H0908LWKJM81UY,10.81,-31870103,Thank you for joining our study on 2024-04-26
A4HNS81WU3KY1,3YOH7BII0GJTU49OU0PN9MU2AZQKVM,12.3,-2003373436,Thank you for joining our study on 2024-04-29
A93HHQ9DI0201,33SA9F9TR463NTHJOOJGXT0BXXKEW2,11.31,-1069992882,Thank you for joining our study on 2024-04-29
A3AFLE1W4L89MH,3D3VGR7TA7RV5ZK00ASER3OXIDV3RL,1,-234410419,Thank you for joining our study on 2024-04-29
ANHO7XT3KW3IY,3S96KQ6I9TG636ZPXO3L4RBRSBIDT2,10.79,-1768272506,Thank you for joining our study on 2024-04-29
A3169N2SCN3ENK,31QTRG6Q20PB9P19C3HFC2KVLL4YP5,1,523768522,Thank you for joining our study on 2024-04-29
A3D6UAJYL8CLAI,3SNLUL3WOBZ41V26AARJS05YKNTLUX,1,1798668287,Thank you for joining our study on 2024-04-29
A25R2OI9L2Q1OW,3PPTZCWALXWWERCT82YNQEJ7WA7ZQZ,10.79,-808578644,Thank you for joining our study on 2024-04-29
A3QUWIT972BYUH,3137ONMDKNH7Q7RJ9JFYBQEN0ZJGE7,11.31,-1986059179,Thank you for joining our study on 2024-04-29
A2YJZYTC8WOIZT,336KAV9KYX4FHI03A563GPC28OVY2P,1,1087345766,Thank you for joining our study on 2024-04-29
A25F4VG7W3BTWV,34X6J5FLP0A6EC7PQGV12KVHAGQJQZ,1,1031813828,Thank you for joining our study on 2024-04-29
A39ONIMT6RT6S2,32Z9ZLUT1SW72UZJN30C12K2IPOHO8,9.77,1527270474,Thank you for joining our study on 2024-04-29
A714FAI9LIUO6,3OONKJ5DKJVXBHWXNBQGFRH4NK0BOJ,12.3,-924625442,Thank you for joining our study on 2024-04-29
A196KZKE0C4JYH,339ANSOTRCEO8YPOVTQ4UX484JYKI3,1,-83420399,Thank you for joining our study on 2024-04-29
A1KRTXSNGQZPFN,30ZX6P7VFF7PMT54O55062XE0JPJ2M,10.29,-1554198815,Thank you for joining our study on 2024-04-29
A2J237J8KM3OCS,35BLDD71ID9OJZ8AU1SXW1IFHGEVZD,1,1637410556,Thank you for joining our study on 2024-04-29
A15AVIKL7KCEF3,3WJ1OXY92HSP7F4PAG1ONU7YYI2A8P,1,729586678,Thank you for joining our study on 2024-04-29
A2APG8MSLJ6G2K,3MMN5BL1W6G48J78V2WX54UN7KZM32,10.81,55810498,Thank you for joining our study on 2024-04-29
A1GTK51EOSCJOV,3HQUKB7LNMQXADDWJQ5MHTN1G9VHHR,11.31,-1862447984,Thank you for joining our study on 2024-04-29
A2MMR6DRBJBH5K,3907X2AHF7HL8482JIAK3YJRI42P2I,9.77,-1500080758,Thank you for joining our study on 2024-04-29
A1KOHXO0BIQB8T,3PS7W85Z86EU0GM8L8YJIVS13WKT9W,1,1283252252,Thank you for joining our study on 2024-04-29
A20PIEBHXCNSRP,340UGXU9D5D7X0E0OETPF930F03VUW,12.3,117517220,Thank you for joining our study on 2024-04-29
A3TV3VBVI5RPOJ,3PJ71Z61RBETRWAZJPE9CP9690L19V,10.81,539689267,Thank you for joining our study on 2024-04-29
A1VT4HJ87R2IRL,3ZDAD0O1T8PK1C46OO4XYYEJ79JTX4,9.76,-1544941185,Thank you for joining our study on 2024-04-29
A361EVMLK9O0G1,3J88R45B2NAM9KBZ77VDTODMHTXXPB,1,991756761,Thank you for joining our study on 2024-04-29
A3CGQOJC28OVGN,3CN4LGXD540PKWFQEJPR9490VR0Y4B,1,-984889020,Thank you for joining our study on 2024-04-29
A1RTSWQLSN8FKX,33FOTY3KETXVPUH2V9O0EFAECKM1C5,11.31,1327624522,Thank you for joining our study on 2024-04-29
A24BHVGF748W4X,3IUZPWIU1VJ69T9TKAUJVODGHLZWK5,1,-1817825969,Thank you for joining our study on 2024-04-29
A1MDZ1K2AL9EKW,3CFJTT4SX020DJI4CZ1VQSZMVLI7I9,10.31,-487499029,Thank you for joining our study on 2024-04-29
A3EU5MDWHNWZO4,37WLF8U1WW28FEUNTSHFXUE3TYI6KK,1,243808542,Thank you for joining our study on 2024-04-29
A1VE1CAMPSYRHE,3F6KKYWMNID88TU50SH9VS5Z3QPNDY,1,1525518041,Thank you for joining our study on 2024-04-29
A3NUIEPMZSHEZ4,3X73LLYYQ8QPK9Z7MO0ZMDKXVMEHN5,10.31,1827004197,Thank you for joining our study on 2024-04-29
A1BHR5XQ16T7LA,3LBXNTKX0Y71HXVSQIZG7YD7EIRX9G,9.82,1834772562,Thank you for joining our study on 2024-04-29
A2L53B1MI02U0W,3IXEICO799V7IXKAN1V7YL1ZBEX6TJ,1,1357579225,Thank you for joining our study on 2024-04-29
A28T38MOUG43YD,3YT88D1N0FA9IV75AQJHQR2JGNTK3Y,10.31,-409662669,Thank you for joining our study on 2024-04-29
A259UZJQOOVE4V,3FTOP5WARM0IQJ2Q9I1MNE4ZYMA0JL,1,-1098543755,Thank you for joining our study on 2024-04-29
AKHLWA2BGEC9L,336YQZE832Q7MYUC9LKQK1S7JPI5MJ,9.76,80296819,Thank you for joining our study on 2024-04-29
A3HVFSD8K94SOR,3DZQRBDBSSR76EKDFZSJHDTTYVY3SJ,1,-1982236972,Thank you for joining our study on 2024-04-29
AN45KLUESX3NY,3R08VXYT7J7IEE291G5ARJ8U7MV7W8,10.32,2118070813,Thank you for joining our study on 2024-04-29
A3KMHEU7R16RVE,32RIADZISZGSOA3HFDX2RILZG20S4H,7,1921554176,Thank you for joining our study on 2024-04-29
A2S00V7RUU121E,3B837J3LDV8ZPG5FQPTFZBW98YDRSS,10.31,71130823,Thank you for joining our study on 2024-04-29
AELFDOPFPTHT0,3RU7GD8VPV5ED3P0DXPQUGWU8TSSPV,10.28,-1404149756,Thank you for joining our study on 2024-04-29
A8ZUM922CBH6S,3PZDLQMM00X2EFZYEDOEJYKJ8TS2CP,1,-1773215893,Thank you for joining our study on 2024-04-29
A2S0MB5JFG8DF,34YB12FSQ5052VJWQH3HOYJW8MKGMB,1,-1341588188,Thank you for joining our study on 2024-04-29
A9WIOFVRSYW3L,3570Y55XZWV5WC8A9KRSIT63KV6GYA,1,-442552016,Thank you for joining our study on 2024-04-29
A3NFGEUZAH9V5G,3PM8NZGV85S79WCE7KA2TT3WLPZXQH,1,-1322662842,Thank you for joining our study on 2024-04-29
A135S73MSNYHNJ,3E1QT0TDFWL4DXNNM4T14SVIHHR8I1,1,1805233209,Thank you for joining our study on 2024-04-29
A34SLWTNACPBMO,3QAPZX2QNBPIKN4I2XVUOXII0OQ02U,9.76,55728975,Thank you for joining our study on 2024-04-29
A19CB2C4GY4C60,323Q6SJS8PSDWHMQO0HME8BOVZIFHW,10.31,926094617,Thank you for joining our study on 2024-04-29
A1AIMKA54UBYIQ,3IX2EGZR7IV6QDMP3VK17A5MA75JRR,9.82,374141677,Thank you for joining our study on 2024-04-29
A1ZIIU5H8A40Z3,32RIADZISZGSOA3HFDX2RILZE3E4S7,10.78,307172831,Thank you for joining our study on 2024-04-29
A12EO8AAUDZIU8,3VHHR074HAT23KQAX2Y8I8RE9GP7LF,10.78,647090544,Thank you for joining our study on 2024-04-29
A1WF19EWL8S823,37W3JXSD6DK1TYYAOPVA4WSRDBZWYB,1,-1378249586,Thank you for joining our study on 2024-04-29
AKJN72HW14WTR,3IOEN3P9SEV69D81LIBXSFI4JNH615,10.31,2076849181,Thank you for joining our study on 2024-04-29
A36LH2DSKP8N7P,37XITHEIS3LJIZGJT33FK6SRJH2CRZ,1,1101440760,Thank you for joining our study on 2024-04-29
A2VX8B1CJXRN2,3TXD01ZLDBT83NVL4IS26J3NV754U3,1,-1706457380,Thank you for joining our study on 2024-04-29
A207IHY6GERCFO,38YMOXR4M1BZAEO4I60IL58YFLQ6WA,11.3,1621649007,Thank you for joining our study on 2024-04-29
A2EED3HLTA96CP,35K3O9HUAIP1C7VOYZ9GT5EB17IEFH,1,1976605502,Thank you for joining our study on 2024-04-29
ADTYPTCW8QUQ8,38F5OAUN5UO0HO7K6HJAQGY7WRSH7I,1,-2091594138,Thank you for joining our study on 2024-04-29
A12TZ1W76AGOF9,3XUHV3NRVRALUKT1IO4DSWKB5UZH5N,12.82,-927437550,Thank you for joining our study on 2024-04-29
A152S7LOEE5B38,3SKRO2GZ783D8STQNM5Y2YNMKT8K1H,11.3,-2045425783,Thank you for joining our study on 2024-04-29
ALKQPW0O9C98N,3UXUOQ9OKL9L71Z60B9I9UB3I3N7AV,1,2146813553,Thank you for joining our study on 2024-04-29
A2DIVWCLCEJQZ1,3S0TNUHWK0UN5M71UQSQDVF4EPN8DG,11.32,-598514205,Thank you for joining our study on 2024-04-29
A2223XYV804AY7,3R08VXYT7J7IEE291G5ARJ8UAWFW74,10.3,-1676275175,Thank you for joining our study on 2024-04-29
A3RCNWIPHVUNRZ,3DR23U6WECQBVCDPTJE5A9TCSD6TEE,1,1338362757,Thank you for joining our study on 2024-04-29
ASVRLMDNQBUD9,35L9RVQFCVU2FZJGJPCL08CR376HUA,10.8,-1840936477,Thank you for joining our study on 2024-04-29
A3F7L0TIE1QEWW,34YB12FSQ5052VJWQH3HOYJWBK1GMR,1,-1754606145,Thank you for joining our study on 2024-04-29
A1XCZSIB9QLS14,3SBEHTYCWUFJS3E5Z8RV35JJZ4OIYM,11.31,-973237166,Thank you for joining our study on 2024-04-29
A1DUPOUC9RNU4L,3NJM2BJS43IY6M04GBZQFBSCHIGPCN,9.79,1404670185,Thank you for joining our study on 2024-04-29
A2PJBSDDN22XIX,3TR2532VIW6D4UO5B7H3WFEQBPP6JL,1,-390542216,Thank you for joining our study on 2024-04-29
A35B3JA3G2NLGQ,3K4J6M3CXL540UA7TEDCF7OWEHMGA6,12.82,1135684702,Thank you for joining our study on 2024-04-29
A2880Y23V0UITQ,34YB12FSQ5052VJWQH3HOYJW8NFGM8,10.29,-141055223,Thank you for joining our study on 2024-04-29
A2DYEFXWV7D6EO,3PMBY0YE2EFDEZKXZM3TTLSXAWI9CU,1,-1227770522,Thank you for joining our study on 2024-04-29
A25PT4YG045XLB,3U5JL4WY5RL0KRPG9N3PQQ2RPW04XN,1,1598963034,Thank you for joining our study on 2024-04-29
A1CPJ9Q4UQ0FZ3,31IBVUNM9ZBIEIHATPYQT92XYCIVFI,10.81,1474246813,Thank you for joining our study on 2024-04-29
A3B01L2TR8ZH4O,3EICBYG64B82KBX6LYU6IF60CZ5CJ5,10.81,1927518191,Thank you for joining our study on 2024-04-29
A33B85TN97HQ33,36U2A8VAG8BAYY4TZBC7GLYWWLDKYU,11.8,2091310178,Thank you for joining our study on 2024-04-29
A1V02JOX9YXKF6,3PJ71Z61RBETRWAZJPE9CP96DHN917,1,435584241,Thank you for joining our study on 2024-04-29
A27P5MJ4OFA4UZ,3IRIK4HM3HWQWGIZ1F0H9B1VOV4C6K,1,386486110,Thank you for joining our study on 2024-04-29
A2BGP3HWE4ZO30,352YTHGRO2P3Y1P14JL3N4EX4VDH4K,1,-337581428,Thank you for joining our study on 2024-04-29
A3HU7A4UA2BB2F,3G5W44VEUEUAC7JT55Q19LRSWEFKG7,1,1447602226,Thank you for joining our study on 2024-04-29
A3DTPGXKABAFEJ,3TPWUS5F8GDOQVX5SXDL75088X9WCD,12.82,-1610845222,Thank you for joining our study on 2024-04-29
A281ER41EQG6LH,3R2PKQ87N3KJYMPRG53K9AWCRSPMIC,1,-1914558386,Thank you for joining our study on 2024-04-29
A2MJFI94ODF05B,3LRKMWOKBCTFM8A86R8MUWL4QDL2Z8,1,-72113573,Thank you for joining our study on 2024-04-29
A2JXPT39AWRES7,3JC6VJ2SAIV6KXLNCIULBAX7U355A6,1,-528759719,Thank you for joining our study on 2024-04-29
A33RI08QRVG5Q0,34QN5IT0T63T6267IE4VYOVLL2980N,13.82,287650533,Thank you for joining our study on 2024-04-29
AC5UD8N187QD6,3LPW2N6LK0EQZ6ZLINBCBB91ZNY5UF,11.31,2037016238,Thank you for joining our study on 2024-04-29
AL7L4BS9AW3TI,3FPRZHYEP5JNY61H9UXOS0D0YKN3VQ,1,1181417441,Thank you for joining our study on 2024-04-29
A3CW1MKND3G46T,3CTOC39K3E2W8U2AUHMV2TEM8PB7J3,9.79,621951138,Thank you for joining our study on 2024-04-29
A29K16RKAY6MOV,3G5F9DBFOW92SE8GOFMQWUEAHEJHV3,1,497846906,Thank you for joining our study on 2024-04-29
A6717SDXOR1OP,3F0BG9B9MWZM3JX9GHNYCGTAI507YY,11.31,-1752889005,Thank you for joining our study on 2024-04-29
A2D74QPANDB2I7,3GM6G9ZBKU997052AH2ONHYL167MTO,10.8,2026791721,Thank you for joining our study on 2024-04-29
AO1QGAUZ85T6L,386CSBG1O6YUQHSI6X1CTGQCS6IQ68,9.81,525468899,Thank you for joining our study on 2024-04-29
A2WNTI69VVVWMZ,3ATPCQ38JFM4MLV7NKZIM7V0NU4YAG,10.81,264903857,Thank you for joining our study on 2024-04-29
A2QCQGZD7T1QNL,3WOKGM4L78SWRUTNPVTRVALL1I9O0P,9.81,1510209921,Thank you for joining our study on 2024-04-29
A3HSONMX6LNZR4,3IJXV6UZ14VAV22JLDZ1V9QMWNTRIP,9.77,-1723184690,Thank you for joining our study on 2024-04-29
A2RCYLKY072XXO,3DIP6YHAPJ4SXSL1QL3AJDXPE0H8E0,10.31,1989443658,Thank you for joining our study on 2024-04-29
A2H4LJ4CXZQ304,33UKMF931GWDKVVMJE309VTDVMITTR,9.81,850413813,Thank you for joining our study on 2024-04-29
A280UKMMBLRURU,3FDJT1UU7BKCWAU9O97A5O03W6XK5D,10.31,606462514,Thank you for joining our study on 2024-04-29
A3L2T2HWVR3CLC,36NEMU28XMP1ZH9W5M7ZA15K2MVMWP,10.31,-881282197,Thank you for joining our study on 2024-04-29
A1Y5XHY97KETCJ,358010RM5L5ZE48VTJ4CZG243HPXVN,10.31,-1038197399,Thank you for joining our study on 2024-04-29
A3IOAOY6RR12YN,3QILPRALQC7WRYYEJK6T90RYPTHN82,9.81,-303077060,Thank you for joining our study on 2024-04-29
A2CUV1C52AWOBP,38JBBYETQVMRERYZEIDX21HKGLJE4F,10.31,995301832,Thank you for joining our study on 2024-04-29
AU5JP4ALJ9JA2,3UNH76FOCZH5OM4WKNPNVYQ0DJUMY1,10.31,-1456246921,Thank you for joining our study on 2024-04-29
A1GKD3NG1NNHRP,35K3O9HUAIP1C7VOYZ9GT5EB2U5FEG,9.79,-1848177804,Thank you for joining our study on 2024-04-29
ATH85W0ZSEAMT,39KFRKBFIU7TOPP8X340N2F5HYGOYS,10.81,788217738,Thank you for joining our study on 2024-04-29
A1SJRFJWFXSDH4,31Z0PCVWURRQMXYF6B0Z4Z1V6XIT7M,9.77,-1712375398,Thank you for joining our study on 2024-04-29
A15L7DBIL7TYTW,3DUZQ9U6ST0RINMWZ9YP08LCWMNVSP,9.81,1864656337,Thank you for joining our study on 2024-04-29
AZIDKXJ72ZREB,3LRKMWOKBCTFM8A86R8MUWL4HWAZ2N,10.29,1888532796,Thank you for joining our study on 2024-04-29
ACBK30I7R42NI,3TPWUS5F8GDOQVX5SXDL75088XXCWH,10.81,649969176,Thank you for joining our study on 2024-04-29
A2X81BPNQWSHR0,3BEFOD78WD5PQFQCVG1GF9MTMJD4MM,12.79,-1106496420,Thank you for joining our study on 2024-04-29
AZTYIBLLB60V8,3G0WWMR1U2W2X2YA5ENTVRCYM03QNL,7,-2771446,Thank you for joining our study on 2024-04-29
A1IIF95II8FISQ,31JLPPHS216S8MSK8IBAX8JS2H13OF,10.81,-2003767830,Thank you for joining our study on 2024-04-29
A2PCR8QD4GNB1K,3P4MQ7TPP4ODSN7OJ6LU97H5HR9BBK,10.82,-444350495,Thank you for joining our study on 2024-04-29
A251K96S0ZIQPX,3I33IC7ZWMEEL020UZSND3UV7CIA2D,13.29,-1914050283,Thank you for joining our study on 2024-04-29
A3KJJOP85I2ZMW,3WQ3B2KGEFSCFPPWH9S53V4WUZSB1E,14.31,1070871367,Thank you for joining our study on 2024-04-29
A3857424R8YR3Y,3M1CVSFP67HVDJ4LWAIO9LSYKZMAQC,13.81,-1807885482,Thank you for joining our study on 2024-04-29
A3RAL81XKTKNMS,3VAR3R6G1WDE9JYQKZ66OPR3FA8O8I,10.81,851660617,Thank you for joining our study on 2024-04-29
A2K0L9M1ZZO5C9,3E13VNJ1NU7M2X32NJKMPI89P2BI1J,10.81,804946630,Thank you for joining our study on 2024-04-29
A2GSLJEIPG3QD9,320DUZ38GEYF1NDBNKQP86RF7XXJGV,10.81,994167660,Thank you for joining our study on 2024-04-29
AJDHPRCJ985C7,3TXD01ZLDBT83NVL4IS26J3NY0F4U2,13.81,-184018857,Thank you for joining our study on 2024-04-29
A2HHIBGZ7HDJZS,3RANCT1ZVMTSOMGUJX2PEX9TE08UBW,13.81,811617264,Thank you for joining our study on 2024-04-29
A3RH0FSJYQSFEZ,37ZHEEHM63YLNG0LRWU8MMXXHF973Q,9.8,-920274632,Thank you for joining our study on 2024-04-29
A3PE3D3FDDULW0,37WLF8U1WW28FEUNTSHFXUE44686K3,10.81,-249824546,Thank you for joining our study on 2024-04-29
A14SEFVPXYZ9TN,3W8CV64QJ9B4V7VDLEHU4CPDS009H9,13.81,-373163065,Thank you for joining our study on 2024-04-29
A3N0QZ9ZKUCTCQ,3Z7EFSHGNGQ3FV2V22979OEFKE5CX9,13.81,1969720394,Thank you for joining our study on 2024-04-29
A2TLN8489YGY81,3TGOYF9914Y7KLP0JOJKJN1HWZRUUA,10.81,2006214917,Thank you for joining our study on 2024-04-29
A3F7L0TIE1QEWW,34YB12FSQ5052VJWQH3HOYJWBK1GMR,13.29,2128173245,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-29
A3169N2SCN3ENK,31QTRG6Q20PB9P19C3HFC2KVLL4YP5,12.82,875027538,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-29
A55CXM7QR7R0N,37W3JXSD6DK1TYYAOPVA4WSREHRWYG,11.31,640857532,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-26
A2QPMJ4GADLUW2,3NC5L260MVYNOY8DSDCCYH8P7XXFO9,11.31,-189376465,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-26
A36LH2DSKP8N7P,37XITHEIS3LJIZGJT33FK6SRJH2CRZ,10.79,815470180,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-29
A2PJBSDDN22XIX,3TR2532VIW6D4UO5B7H3WFEQBPP6JL,10.32,-88784668,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-29
A2J237J8KM3OCS,35BLDD71ID9OJZ8AU1SXW1IFHGEVZD,10.32,-810652192,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-29
A3D6UAJYL8CLAI,3SNLUL3WOBZ41V26AARJS05YKNTLUX,9.79,-867244419,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-29
A3NFGEUZAH9V5G,3PM8NZGV85S79WCE7KA2TT3WLPZXQH,9.79,896230230,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-29
A2VX8B1CJXRN2,3TXD01ZLDBT83NVL4IS26J3NV754U3,1,37556736,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-29
